url,keywords,lon,lat
'http://en.wikipedia.org/wiki/Cala_Agulla',majorca,3.4525,39.7225
'http://en.wikipedia.org/wiki/Cala_Agulla',populated,3.4525,39.7225
'http://en.wikipedia.org/wiki/Ohtja',,22.35,58.433334
'http://en.wikipedia.org/wiki/Huadian_City',cities,126.73333,42.95
'http://en.wikipedia.org/wiki/Huadian_City',jilin,126.73333,42.95
'http://en.wikipedia.org/wiki/Hata,_India',cities,83.74,26.75
'http://en.wikipedia.org/wiki/Hata,_India',towns,83.74,26.75
'http://en.wikipedia.org/wiki/Hata,_India',kushinagar,83.74,26.75
'http://en.wikipedia.org/wiki/Hata,_India',district,83.74,26.75
'http://en.wikipedia.org/wiki/Naxburg',mountain109359803,9.4,50.45
'http://en.wikipedia.org/wiki/Naxburg',mountains,9.4,50.45
'http://en.wikipedia.org/wiki/Naxburg',hesse,9.4,50.45
'http://en.wikipedia.org/wiki/Naxburg',geoclass,9.4,50.45
'http://en.wikipedia.org/wiki/Naxburg',hill,9.4,50.45
'http://en.wikipedia.org/wiki/Ramai',populated,90.833336,29.25
'http://en.wikipedia.org/wiki/Ramai',tibet,90.833336,29.25
'http://en.wikipedia.org/wiki/Hagelberg',mountain109359803,12.533334,52.133335
'http://en.wikipedia.org/wiki/Hagelberg',mountains,12.533334,52.133335
'http://en.wikipedia.org/wiki/Hagelberg',brandenburg,12.533334,52.133335
'http://en.wikipedia.org/wiki/Gyiru',populated,91.3,29.05
'http://en.wikipedia.org/wiki/Gyiru',tibet,91.3,29.05
'http://en.wikipedia.org/wiki/Gyiru',geoclass,91.3,29.05
'http://en.wikipedia.org/wiki/Loodna',,24.233334,58.9
'http://en.wikipedia.org/wiki/Bjelanovac',,17.183332,45.366665
'http://en.wikipedia.org/wiki/Rabivere',,24.683332,59.116665
'http://en.wikipedia.org/wiki/Andorinha',populated,-39.83278,-10.345
'http://en.wikipedia.org/wiki/Andorinha',bahia,-39.83278,-10.345
'http://en.wikipedia.org/wiki/The_Altiplano',,163.91667,-78.13333
'http://en.wikipedia.org/wiki/Rongma',geoclass,86.583336,32.983334
'http://en.wikipedia.org/wiki/Rongma',populated,86.583336,32.983334
'http://en.wikipedia.org/wiki/Rongma',tibet,86.583336,32.983334
'http://en.wikipedia.org/wiki/Chamestan',populated,52.283333,36.466667
'http://en.wikipedia.org/wiki/Chamestan',mazandaran,52.283333,36.466667
'http://en.wikipedia.org/wiki/Chamestan',province,52.283333,36.466667
'http://en.wikipedia.org/wiki/Areguni',populated,45.608334,40.341667
'http://en.wikipedia.org/wiki/Areguni',gegharkunik,45.608334,40.341667
'http://en.wikipedia.org/wiki/Areguni',yago,45.608334,40.341667
'http://en.wikipedia.org/wiki/Areguni',geo,45.608334,40.341667
'http://en.wikipedia.org/wiki/Areguni',entity,45.608334,40.341667
'http://en.wikipedia.org/wiki/Areguni',geoclass,45.608334,40.341667
'http://en.wikipedia.org/wiki/Shimao_Station',railway,137.0127,36.8283
'http://en.wikipedia.org/wiki/Shimao_Station',stations,137.0127,36.8283
'http://en.wikipedia.org/wiki/Shimao_Station',toyama,137.0127,36.8283
'http://en.wikipedia.org/wiki/Shimao_Station',prefecture,137.0127,36.8283
'http://en.wikipedia.org/wiki/Alyokhnovo',rural,35.05,57.583
'http://en.wikipedia.org/wiki/Alyokhnovo',localities,35.05,57.583
'http://en.wikipedia.org/wiki/Alyokhnovo',moscow,35.05,57.583
'http://en.wikipedia.org/wiki/Alyokhnovo',oblast,35.05,57.583
'http://en.wikipedia.org/wiki/Aalborg_DH',danish,9.9625,57.018055
'http://en.wikipedia.org/wiki/Aalborg_DH',handball,9.9625,57.018055
'http://en.wikipedia.org/wiki/Aalborg_DH',clubs,9.9625,57.018055
'http://en.wikipedia.org/wiki/Hont,_Hungary',hungary%e2%80%93,18.99261,48.05057
'http://en.wikipedia.org/wiki/Hont,_Hungary',slovakia,18.99261,48.05057
'http://en.wikipedia.org/wiki/Hont,_Hungary',border,18.99261,48.05057
'http://en.wikipedia.org/wiki/Hont,_Hungary',crossings,18.99261,48.05057
'http://en.wikipedia.org/wiki/Muro_Station',railway,136.60625,35.367256
'http://en.wikipedia.org/wiki/Muro_Station',stations,136.60625,35.367256
'http://en.wikipedia.org/wiki/Muro_Station',gifu,136.60625,35.367256
'http://en.wikipedia.org/wiki/Muro_Station',prefecture,136.60625,35.367256
'http://en.wikipedia.org/wiki/Brezova_Glava',populated,15.616667,45.383335
'http://en.wikipedia.org/wiki/Brezova_Glava',croatia,15.616667,45.383335
'http://en.wikipedia.org/wiki/Saboudougou',geoclass,-8.133333,8.366667
'http://en.wikipedia.org/wiki/Saboudougou',populated,-8.133333,8.366667
'http://en.wikipedia.org/wiki/Saboudougou',c%c3%b4te,-8.133333,8.366667
'http://en.wikipedia.org/wiki/Saboudougou',d%27,-8.133333,8.366667
'http://en.wikipedia.org/wiki/Saboudougou',ivoire,-8.133333,8.366667
'http://en.wikipedia.org/wiki/Saboudougou',communes,-8.133333,8.366667
'http://en.wikipedia.org/wiki/Bagchilyar',yago,48.633335,38.416668
'http://en.wikipedia.org/wiki/Bagchilyar',geo,48.633335,38.416668
'http://en.wikipedia.org/wiki/Bagchilyar',entity,48.633335,38.416668
'http://en.wikipedia.org/wiki/Bagchilyar',geoclass,48.633335,38.416668
'http://en.wikipedia.org/wiki/Bagchilyar',populated,48.633335,38.416668
'http://en.wikipedia.org/wiki/Bagchilyar',astara,48.633335,38.416668
'http://en.wikipedia.org/wiki/Bagchilyar',rayon,48.633335,38.416668
'http://en.wikipedia.org/wiki/Tode_Station',railway,133.3005,34.5466
'http://en.wikipedia.org/wiki/Tode_Station',stations,133.3005,34.5466
'http://en.wikipedia.org/wiki/Tode_Station',hiroshima,133.3005,34.5466
'http://en.wikipedia.org/wiki/Tode_Station',prefecture,133.3005,34.5466
'http://en.wikipedia.org/wiki/Muusika',villages,24.466667,59.216667
'http://en.wikipedia.org/wiki/Muusika',harju,24.466667,59.216667
'http://en.wikipedia.org/wiki/Muusika',county,24.466667,59.216667
'http://en.wikipedia.org/wiki/Muusika',geoclass,24.466667,59.216667
'http://en.wikipedia.org/wiki/Muusika',populated,24.466667,59.216667
'http://en.wikipedia.org/wiki/Kunja_Glavica',villages,18.4,42.616665
'http://en.wikipedia.org/wiki/Kunja_Glavica',republika,18.4,42.616665
'http://en.wikipedia.org/wiki/Kunja_Glavica',srpska,18.4,42.616665
'http://en.wikipedia.org/wiki/Friol',municipalities,-7.7833333,43.033333
'http://en.wikipedia.org/wiki/Friol',lugo,-7.7833333,43.033333
'http://en.wikipedia.org/wiki/Okuda_Station',stations,136.8109,35.2352
'http://en.wikipedia.org/wiki/Okuda_Station',nagoya,136.8109,35.2352
'http://en.wikipedia.org/wiki/Okuda_Station',railroad,136.8109,35.2352
'http://en.wikipedia.org/wiki/Okuda_Station',railway,136.8109,35.2352
'http://en.wikipedia.org/wiki/Okuda_Station',aichi,136.8109,35.2352
'http://en.wikipedia.org/wiki/Okuda_Station',prefecture,136.8109,35.2352
'http://en.wikipedia.org/wiki/Cacique_Doble',populated,-51.616665,-27.75
'http://en.wikipedia.org/wiki/Cacique_Doble',rio,-51.616665,-27.75
'http://en.wikipedia.org/wiki/Cacique_Doble',grande,-51.616665,-27.75
'http://en.wikipedia.org/wiki/Cacique_Doble',do,-51.616665,-27.75
'http://en.wikipedia.org/wiki/Cacique_Doble',sul,-51.616665,-27.75
'http://en.wikipedia.org/wiki/Gorga,_Spain',,-0.35,38.716667
'http://en.wikipedia.org/wiki/Azokh',populated,46.978333,39.620556
'http://en.wikipedia.org/wiki/Azokh',hadrut,46.978333,39.620556
'http://en.wikipedia.org/wiki/Azokh',province,46.978333,39.620556
'http://en.wikipedia.org/wiki/Azokh',khojavend,46.978333,39.620556
'http://en.wikipedia.org/wiki/Azokh',rayon,46.978333,39.620556
'http://en.wikipedia.org/wiki/Azokh',yago,46.978333,39.620556
'http://en.wikipedia.org/wiki/Azokh',geo,46.978333,39.620556
'http://en.wikipedia.org/wiki/Azokh',entity,46.978333,39.620556
'http://en.wikipedia.org/wiki/Hage_Station',railway,132.7915,33.2018
'http://en.wikipedia.org/wiki/Hage_Station',stations,132.7915,33.2018
'http://en.wikipedia.org/wiki/Hage_Station',k%c5%8,132.7915,33.2018
'http://en.wikipedia.org/wiki/Hage_Station',dchi,132.7915,33.2018
'http://en.wikipedia.org/wiki/Hage_Station',prefecture,132.7915,33.2018
'http://en.wikipedia.org/wiki/Hiketa_Station',railway,134.4012,34.2237
'http://en.wikipedia.org/wiki/Hiketa_Station',stations,134.4012,34.2237
'http://en.wikipedia.org/wiki/Hiketa_Station',kagawa,134.4012,34.2237
'http://en.wikipedia.org/wiki/Hiketa_Station',prefecture,134.4012,34.2237
'http://en.wikipedia.org/wiki/Jarod,_Gujarat',villages,73.33,22.433
'http://en.wikipedia.org/wiki/Jarod,_Gujarat',vadodara,73.33,22.433
'http://en.wikipedia.org/wiki/Jarod,_Gujarat',district,73.33,22.433
'http://en.wikipedia.org/wiki/El_Mirasol',populated,-67.7,-43.366665
'http://en.wikipedia.org/wiki/El_Mirasol',chubut,-67.7,-43.366665
'http://en.wikipedia.org/wiki/El_Mirasol',province,-67.7,-43.366665
'http://en.wikipedia.org/wiki/Saka,_Estonia',villages,27.216667,59.433334
'http://en.wikipedia.org/wiki/Saka,_Estonia',ida,27.216667,59.433334
'http://en.wikipedia.org/wiki/Saka,_Estonia',viru,27.216667,59.433334
'http://en.wikipedia.org/wiki/Saka,_Estonia',county,27.216667,59.433334
'undefined',geoclass,-0.38333333,42.533333
'undefined',populated,-0.38333333,42.533333
'undefined',municipalities,-0.38333333,42.533333
'undefined',huesca,-0.38333333,42.533333
'http://en.wikipedia.org/wiki/Zuyud',,56.216667,25.2
'http://en.wikipedia.org/wiki/Geldungur',,-20.4,63.333332
'http://en.wikipedia.org/wiki/Ukonvesi',lake109328904,27.3,61.6
'http://en.wikipedia.org/wiki/Ukonvesi',lakes,27.3,61.6
'http://en.wikipedia.org/wiki/Ukonvesi',finland,27.3,61.6
'http://en.wikipedia.org/wiki/Ukonvesi',geoclass,27.3,61.6
'http://en.wikipedia.org/wiki/Ukonvesi',lake,27.3,61.6
'http://en.wikipedia.org/wiki/Xinying',cities,120.31389,23.308332
'http://en.wikipedia.org/wiki/Xinying',taiwan,120.31389,23.308332
'http://en.wikipedia.org/wiki/Maria,_Quebec',municipalities,-65.984,48.173
'http://en.wikipedia.org/wiki/Maria,_Quebec',quebec,-65.984,48.173
'http://en.wikipedia.org/wiki/Arundel_Friary',,-0.552476,50.854015
'http://en.wikipedia.org/wiki/Djeol',populated,-13.383333,16.066668
'http://en.wikipedia.org/wiki/Djeol',mauritania,-13.383333,16.066668
'http://en.wikipedia.org/wiki/Djeol',communes,-13.383333,16.066668
'http://en.wikipedia.org/wiki/Kaps',geoclass,43.716667,40.866665
'http://en.wikipedia.org/wiki/Kaps',populated,43.716667,40.866665
'http://en.wikipedia.org/wiki/Kaps',shirak,43.716667,40.866665
'http://en.wikipedia.org/wiki/Burg_Clam',castles,14.778334,48.220833
'http://en.wikipedia.org/wiki/Burg_Clam',austria,14.778334,48.220833
'http://en.wikipedia.org/wiki/Boumdeid',communes,-11.35,17.45
'http://en.wikipedia.org/wiki/Boumdeid',mauritania,-11.35,17.45
'http://en.wikipedia.org/wiki/Boumdeid',populated,-11.35,17.45
'http://en.wikipedia.org/wiki/Ivaste',,26.633333,58.166668
'http://en.wikipedia.org/wiki/Lami_River',geoclass,178.4,-18.1
'http://en.wikipedia.org/wiki/Lami_River',stream,178.4,-18.1
'http://en.wikipedia.org/wiki/Lami_River',river109411430,178.4,-18.1
'http://en.wikipedia.org/wiki/Lami_River',rivers,178.4,-18.1
'http://en.wikipedia.org/wiki/Lami_River',viti,178.4,-18.1
'http://en.wikipedia.org/wiki/Lami_River',levu,178.4,-18.1
'http://en.wikipedia.org/wiki/Metocheria',populated,40.125,-14.87
'http://en.wikipedia.org/wiki/Metocheria',mozambique,40.125,-14.87
'http://en.wikipedia.org/wiki/Metocheria',geoclass,40.125,-14.87
'http://en.wikipedia.org/wiki/Chihaya,_Fukui',,135.65,35.416668
'http://en.wikipedia.org/wiki/Dnopolje',,15.916667,44.583332
'http://en.wikipedia.org/wiki/Gdinj',,16.933332,43.133335
'http://en.wikipedia.org/wiki/Trabada',municipalities,-6.9394445,43.20111
'http://en.wikipedia.org/wiki/Trabada',lugo,-6.9394445,43.20111
'http://en.wikipedia.org/wiki/Mali_Raven',,16.483334,45.983334
'http://en.wikipedia.org/wiki/Qumdo',geoclass,95.7,30.066668
'http://en.wikipedia.org/wiki/Qumdo',populated,95.7,30.066668
'http://en.wikipedia.org/wiki/Qumdo',tibet,95.7,30.066668
'http://en.wikipedia.org/wiki/Jioufen',visitor,121.843,25.107
'http://en.wikipedia.org/wiki/Jioufen',attractions,121.843,25.107
'http://en.wikipedia.org/wiki/Jioufen',taipei,121.843,25.107
'http://en.wikipedia.org/wiki/Jioufen',county,121.843,25.107
'http://en.wikipedia.org/wiki/Uozu_Station',railway,137.40591,36.826637
'http://en.wikipedia.org/wiki/Uozu_Station',stations,137.40591,36.826637
'http://en.wikipedia.org/wiki/Uozu_Station',toyama,137.40591,36.826637
'http://en.wikipedia.org/wiki/Uozu_Station',prefecture,137.40591,36.826637
'http://en.wikipedia.org/wiki/Shamut',geoclass,44.783333,40.933334
'http://en.wikipedia.org/wiki/Shamut',populated,44.783333,40.933334
'http://en.wikipedia.org/wiki/Shamut',lori,44.783333,40.933334
'http://en.wikipedia.org/wiki/Shamut',yago,44.783333,40.933334
'http://en.wikipedia.org/wiki/Shamut',geo,44.783333,40.933334
'http://en.wikipedia.org/wiki/Shamut',entity,44.783333,40.933334
'http://en.wikipedia.org/wiki/3WAY',community,142.48296,-38.383312
'http://en.wikipedia.org/wiki/3WAY',radio,142.48296,-38.383312
'http://en.wikipedia.org/wiki/3WAY',stations,142.48296,-38.383312
'http://en.wikipedia.org/wiki/3WAY',australia,142.48296,-38.383312
'http://en.wikipedia.org/wiki/3WAY',victoria,142.48296,-38.383312
'http://en.wikipedia.org/wiki/Qugcang',geoclass,82.23333,31.133333
'http://en.wikipedia.org/wiki/Qugcang',populated,82.23333,31.133333
'http://en.wikipedia.org/wiki/Qugcang',tibet,82.23333,31.133333
'http://en.wikipedia.org/wiki/Kalasar',populated,45.41861,39.883335
'http://en.wikipedia.org/wiki/Kalasar',vayots,45.41861,39.883335
'http://en.wikipedia.org/wiki/Kalasar',dzor,45.41861,39.883335
'http://en.wikipedia.org/wiki/Kalasar',geoclass,45.41861,39.883335
'http://en.wikipedia.org/wiki/Sangxung',geoclass,91.666664,30.95
'http://en.wikipedia.org/wiki/Sangxung',populated,91.666664,30.95
'http://en.wikipedia.org/wiki/Sangxung',tibet,91.666664,30.95
'http://en.wikipedia.org/wiki/Aberdesach',villages,-4.348611,53.036945
'http://en.wikipedia.org/wiki/Aberdesach',gwynedd,-4.348611,53.036945
'http://en.wikipedia.org/wiki/Gickelsburg',geoclass,8.583333,50.266666
'http://en.wikipedia.org/wiki/Gickelsburg',hill,8.583333,50.266666
'http://en.wikipedia.org/wiki/Gickelsburg',mountains,8.583333,50.266666
'http://en.wikipedia.org/wiki/Gickelsburg',hesse,8.583333,50.266666
'http://en.wikipedia.org/wiki/Gickelsburg',mountain109359803,8.583333,50.266666
'http://en.wikipedia.org/wiki/Kaniasso',populated,-7.516667,9.816667
'http://en.wikipedia.org/wiki/Kaniasso',c%c3%b4te,-7.516667,9.816667
'http://en.wikipedia.org/wiki/Kaniasso',d%27,-7.516667,9.816667
'http://en.wikipedia.org/wiki/Kaniasso',ivoire,-7.516667,9.816667
'http://en.wikipedia.org/wiki/Kaniasso',communes,-7.516667,9.816667
'http://en.wikipedia.org/wiki/Bandivan',populated,43.803055,40.956112
'http://en.wikipedia.org/wiki/Bandivan',shirak,43.803055,40.956112
'http://en.wikipedia.org/wiki/Bandivan',geoclass,43.803055,40.956112
'http://en.wikipedia.org/wiki/Bandivan',yago,43.803055,40.956112
'http://en.wikipedia.org/wiki/Bandivan',geo,43.803055,40.956112
'http://en.wikipedia.org/wiki/Bandivan',entity,43.803055,40.956112
'http://en.wikipedia.org/wiki/Foping_County',county,107.98333,33.566666
'http://en.wikipedia.org/wiki/Foping_County',level,107.98333,33.566666
'http://en.wikipedia.org/wiki/Foping_County',divisions,107.98333,33.566666
'http://en.wikipedia.org/wiki/Foping_County',shaanxi,107.98333,33.566666
'http://en.wikipedia.org/wiki/Mastiholi',,74.55,16.083334
'http://en.wikipedia.org/wiki/Tulica',populated,18.166666,43.866665
'http://en.wikipedia.org/wiki/Tulica',bosnia,18.166666,43.866665
'http://en.wikipedia.org/wiki/Tulica',herzegovina,18.166666,43.866665
'http://en.wikipedia.org/wiki/Babakro',communes,-3.9833333,7.766667
'http://en.wikipedia.org/wiki/Babakro',c%c3%b4te,-3.9833333,7.766667
'http://en.wikipedia.org/wiki/Babakro',d%27,-3.9833333,7.766667
'http://en.wikipedia.org/wiki/Babakro',ivoire,-3.9833333,7.766667
'http://en.wikipedia.org/wiki/Babakro',populated,-3.9833333,7.766667
'http://en.wikipedia.org/wiki/Babakro',geoclass,-3.9833333,7.766667
'http://en.wikipedia.org/wiki/Zangxoi',geoclass,98.7,29.966667
'http://en.wikipedia.org/wiki/Zangxoi',populated,98.7,29.966667
'http://en.wikipedia.org/wiki/Zangxoi',tibet,98.7,29.966667
'http://en.wikipedia.org/wiki/Zangxoi',yago,98.7,29.966667
'http://en.wikipedia.org/wiki/Zangxoi',geo,98.7,29.966667
'http://en.wikipedia.org/wiki/Zangxoi',entity,98.7,29.966667
'http://en.wikipedia.org/wiki/Gyorxung',populated,97.86667,31.416666
'http://en.wikipedia.org/wiki/Gyorxung',qamdo,97.86667,31.416666
'http://en.wikipedia.org/wiki/Gyorxung',prefecture,97.86667,31.416666
'http://en.wikipedia.org/wiki/Gyorxung',geoclass,97.86667,31.416666
'http://en.wikipedia.org/wiki/Caseiros',populated,-51.7,-28.266666
'http://en.wikipedia.org/wiki/Caseiros',rio,-51.7,-28.266666
'http://en.wikipedia.org/wiki/Caseiros',grande,-51.7,-28.266666
'http://en.wikipedia.org/wiki/Caseiros',do,-51.7,-28.266666
'http://en.wikipedia.org/wiki/Caseiros',sul,-51.7,-28.266666
'http://en.wikipedia.org/wiki/Shimo_Station',,139.73259,35.77792
'http://en.wikipedia.org/wiki/Ebi_Station',railway,133.485,35.2829
'http://en.wikipedia.org/wiki/Ebi_Station',stations,133.485,35.2829
'http://en.wikipedia.org/wiki/Ebi_Station',tottori,133.485,35.2829
'http://en.wikipedia.org/wiki/Ebi_Station',prefecture,133.485,35.2829
'http://en.wikipedia.org/wiki/Miguel_Riglos',populated,-63.7,-36.85
'http://en.wikipedia.org/wiki/Miguel_Riglos',la,-63.7,-36.85
'http://en.wikipedia.org/wiki/Miguel_Riglos',pampa,-63.7,-36.85
'http://en.wikipedia.org/wiki/Miguel_Riglos',province,-63.7,-36.85
'http://en.wikipedia.org/wiki/Miguel_Riglos',geoclass,-63.7,-36.85
'http://en.wikipedia.org/wiki/Sandon_River',rivers,153.33333,-29.683332
'http://en.wikipedia.org/wiki/Sandon_River',south,153.33333,-29.683332
'http://en.wikipedia.org/wiki/Sandon_River',wales,153.33333,-29.683332
'http://en.wikipedia.org/wiki/Sandon_River',geoclass,153.33333,-29.683332
'http://en.wikipedia.org/wiki/Sandon_River',stream,153.33333,-29.683332
'http://en.wikipedia.org/wiki/Bedi,_Gujarat',cities,70.05,22.5
'http://en.wikipedia.org/wiki/Bedi,_Gujarat',towns,70.05,22.5
'http://en.wikipedia.org/wiki/Bedi,_Gujarat',jamnagar,70.05,22.5
'http://en.wikipedia.org/wiki/Bedi,_Gujarat',district,70.05,22.5
'http://en.wikipedia.org/wiki/Kodiossou',populated,-3.7666667,5.766667
'http://en.wikipedia.org/wiki/Kodiossou',c%c3%b4te,-3.7666667,5.766667
'http://en.wikipedia.org/wiki/Kodiossou',d%27,-3.7666667,5.766667
'http://en.wikipedia.org/wiki/Kodiossou',ivoire,-3.7666667,5.766667
'http://en.wikipedia.org/wiki/Kodiossou',communes,-3.7666667,5.766667
'http://en.wikipedia.org/wiki/Kodiossou',geoclass,-3.7666667,5.766667
'http://en.wikipedia.org/wiki/Navalcarnero',municipalities,-4.016667,40.283333
'http://en.wikipedia.org/wiki/Navalcarnero',madrid,-4.016667,40.283333
'http://en.wikipedia.org/wiki/Bojmunte',geoclass,16.733334,43.966667
'http://en.wikipedia.org/wiki/Bojmunte',populated,16.733334,43.966667
'http://en.wikipedia.org/wiki/Bojmunte',bosnia,16.733334,43.966667
'http://en.wikipedia.org/wiki/Bojmunte',herzegovina,16.733334,43.966667
'http://en.wikipedia.org/wiki/Lyshornet',mountain109359803,5.4,60.233334
'http://en.wikipedia.org/wiki/Lyshornet',mountains,5.4,60.233334
'http://en.wikipedia.org/wiki/Lyshornet',hordaland,5.4,60.233334
'http://en.wikipedia.org/wiki/Arbeitsdorf',nazi,10.766666,52.433334
'http://en.wikipedia.org/wiki/Arbeitsdorf',concentration,10.766666,52.433334
'http://en.wikipedia.org/wiki/Arbeitsdorf',camps,10.766666,52.433334
'http://en.wikipedia.org/wiki/Kuguno_Station',railway,137.277,36.0522
'http://en.wikipedia.org/wiki/Kuguno_Station',stations,137.277,36.0522
'http://en.wikipedia.org/wiki/Kuguno_Station',gifu,137.277,36.0522
'http://en.wikipedia.org/wiki/Kuguno_Station',prefecture,137.277,36.0522
'http://en.wikipedia.org/wiki/Klinja',villages,18.366667,43.4
'http://en.wikipedia.org/wiki/Klinja',republika,18.366667,43.4
'http://en.wikipedia.org/wiki/Klinja',srpska,18.366667,43.4
'http://en.wikipedia.org/wiki/Klinja',geoclass,18.366667,43.4
'http://en.wikipedia.org/wiki/Klinja',populated,18.366667,43.4
'http://en.wikipedia.org/wiki/Kabaran',populated,46.033333,13.933333
'http://en.wikipedia.org/wiki/Kabaran',abyan,46.033333,13.933333
'http://en.wikipedia.org/wiki/Kabaran',governorate,46.033333,13.933333
'http://en.wikipedia.org/wiki/Mrazovci',populated,16.75,45.166668
'http://en.wikipedia.org/wiki/Mrazovci',bosnia,16.75,45.166668
'http://en.wikipedia.org/wiki/Mrazovci',herzegovina,16.75,45.166668
'http://en.wikipedia.org/wiki/Ofuku_Station',railway,131.2079,34.2364
'http://en.wikipedia.org/wiki/Ofuku_Station',stations,131.2079,34.2364
'http://en.wikipedia.org/wiki/Ofuku_Station',yamaguchi,131.2079,34.2364
'http://en.wikipedia.org/wiki/Ofuku_Station',prefecture,131.2079,34.2364
'http://en.wikipedia.org/wiki/Mariansleigh',villages,-3.7833333,50.983334
'http://en.wikipedia.org/wiki/Mariansleigh',devon,-3.7833333,50.983334
'http://en.wikipedia.org/wiki/Kadaja',villages,27.166666,58.2
'http://en.wikipedia.org/wiki/Kadaja',p%c3%b5lva,27.166666,58.2
